"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 15, 2015","345.43","346.35","346.73","344.89","-","-0.11%"
"Sep 14, 2015","345.80","344.25","346.39","342.96","-","0.67%"
"Sep 11, 2015","343.50","345.43","347.03","343.50","-","-0.20%"
"Sep 10, 2015","344.20","345.36","345.85","341.84","-","-0.63%"
"Sep 09, 2015","346.39","338.96","348.23","338.96","-","2.40%"
"Sep 08, 2015","338.26","332.93","339.03","332.50","-","1.60%"
"Sep 07, 2015","332.94","335.83","337.41","332.70","-","-1.27%"
"Sep 04, 2015","337.21","342.84","343.57","335.82","-","-1.60%"
"Sep 03, 2015","342.71","340.82","343.04","340.59","-","0.64%"
"Sep 02, 2015","340.53","341.23","343.37","338.59","-","-0.55%"
"Sep 01, 2015","342.41","350.08","350.50","341.44","-","-2.14%"
"Aug 31, 2015","349.91","350.13","350.75","347.56","-","-0.18%"
"Aug 28, 2015","350.55","348.39","352.10","348.39","-","0.88%"
"Aug 27, 2015","347.48","337.26","348.26","337.19","-","3.28%"
"Aug 26, 2015","336.45","335.91","339.98","334.38","-","-0.15%"
"Aug 25, 2015","336.97","329.54","338.99","328.76","-","2.18%"
"Aug 24, 2015","329.79","344.84","344.88","325.92","-","-4.98%"
"Aug 21, 2015","347.07","353.91","353.91","346.61","-","-2.15%"
"Aug 20, 2015","354.71","359.17","359.27","353.61","-","-1.21%"
"Aug 19, 2015","359.05","362.26","362.65","358.39","-","-0.89%"
"Aug 18, 2015","362.29","364.59","366.15","361.45","-","-0.77%"
"Aug 17, 2015","365.10","368.08","368.32","364.30","-","-1.05%"
"Aug 14, 2015","368.97","369.13","369.55","367.97","-","-0.11%"
"Aug 13, 2015","369.39","368.83","371.06","368.72","-","0.40%"
"Aug 12, 2015","367.93","374.81","374.90","367.93","-","-1.88%"
"Aug 11, 2015","374.99","380.05","382.01","373.98","-","-1.05%"
"Aug 10, 2015","378.97","377.65","379.90","375.94","-","0.32%"
"Aug 07, 2015","377.77","377.96","379.03","377.13","-","0.02%"
