"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 12, 2016","26,050.47","26,050.47","26,050.47","26,050.47","-","-1.71%"
"Dec 09, 2016","26,502.89","26,502.89","26,502.89","26,502.89","-","-0.48%"
"Dec 08, 2016","26,630.28","26,630.28","26,630.28","26,630.28","-","0.73%"
"Dec 07, 2016","26,438.54","26,438.54","26,438.54","26,438.54","-","0.42%"
"Dec 06, 2016","26,328.84","26,328.84","26,328.84","26,328.84","-","0.50%"
"Dec 05, 2016","26,198.07","26,198.07","26,198.07","26,198.07","-","-0.82%"
"Dec 02, 2016","26,415.69","26,415.69","26,415.69","26,415.69","-","-1.24%"
"Dec 01, 2016","26,746.87","26,746.87","26,746.87","26,746.87","-","0.94%"
"Nov 30, 2016","26,498.35","26,498.35","26,498.35","26,498.35","-","-0.05%"
"Nov 29, 2016","26,511.16","26,511.16","26,511.16","26,511.16","-","-0.39%"
"Nov 28, 2016","26,614.12","26,614.12","26,614.12","26,614.12","-","0.88%"
"Nov 25, 2016","26,382.93","26,382.93","26,382.93","26,382.93","-","0.86%"
"Nov 24, 2016","26,158.59","26,158.59","26,158.59","26,158.59","-","-0.09%"
"Nov 23, 2016","26,181.07","26,181.07","26,181.07","26,181.07","-","-0.03%"
"Nov 22, 2016","26,187.93","26,187.93","26,187.93","26,187.93","-","1.97%"
"Nov 21, 2016","25,682.80","25,682.80","25,682.80","25,682.80","-","0.56%"
"Nov 18, 2016","25,539.09","25,539.09","25,539.09","25,539.09","-","0.30%"
"Nov 17, 2016","25,463.21","25,463.21","25,463.21","25,463.21","-","-0.29%"
"Nov 16, 2016","25,536.42","25,536.42","25,536.42","25,536.42","-","-0.13%"
"Nov 15, 2016","25,568.67","25,568.67","25,568.67","25,568.67","-","0.56%"
"Nov 14, 2016","25,426.90","25,426.90","25,426.90","25,426.90","-","-1.19%"
"Nov 11, 2016","25,734.00","25,734.00","25,734.00","25,734.00","-","-1.72%"
"Nov 10, 2016","26,185.02","26,185.02","26,185.02","26,185.02","-","1.75%"
"Nov 09, 2016","25,733.48","25,733.48","25,733.48","25,733.48","-","-2.61%"
"Nov 08, 2016","26,423.88","26,423.88","26,423.88","26,423.88","-","0.61%"
"Nov 07, 2016","26,264.70","26,264.70","26,264.70","26,264.70","-","1.19%"
"Nov 04, 2016","25,956.31","25,956.31","25,956.31","25,956.31","-","-0.10%"
"Nov 03, 2016","25,981.70","25,981.70","25,981.70","25,981.70","-","-0.44%"
